,Thrust,Power,Time
193,1.4771901369094849,33.27245208824297,4.306919599999674
194,1.489109992980957,33.683590943712716,4.329412199964281
195,1.4802234172821045,33.246778803422785,4.351464200008195
196,1.4662551879882812,32.878834941534706,4.3736645999597386
197,1.4811567068099976,33.49008156272498,4.3959054999868385
198,1.4918245077133179,34.04452249691167,4.4179585999809206
199,1.5101155042648315,35.047345022489026,4.440332899976056
200,1.5020040273666382,34.40476146904075,4.462634299998172
201,1.4884607791900635,34.184107740441505,4.485062599997036
202,1.4963243007659912,34.324898674181895,4.507981100003235
203,1.4811272621154785,33.86821636950117,4.529947599978186
204,1.479247808456421,33.72628829599762,4.55181440000888
205,1.5024628639221191,34.941084065327686,4.574584599991795
206,1.5029270648956299,34.57746486828728,4.596881999983452
207,1.480798363685608,34.04960168674006,4.619328200002201
208,1.4634630680084229,33.155060503219374,4.641906699980609
209,1.467018961906433,33.470303498374506,4.6642237000050955
210,1.4797413349151611,34.17643379785932,4.686152999987826
211,1.4890848398208618,34.033459731766925,4.708563599968329
212,1.4848530292510986,33.67060528345519,4.730557599978056
213,1.4842404127120972,33.607988207863855,4.752896299993154
214,1.4887334108352661,33.91795240417059,4.7757256999611855
215,1.49254310131073,34.20544423855836,4.7979048999841325
216,1.499852180480957,34.49549681543931,4.8205917999730445
217,1.5047956705093384,34.63761692331536,4.842737099970691
218,1.4877203702926636,33.84141815562316,4.864966099965386
219,1.4657593965530396,33.05685968411899,4.887263699958567
220,1.474502682685852,33.12290920453506,4.909299399994779
221,1.4675474166870117,33.332003011423694,4.931019600015134
222,1.4917949438095093,34.164104192092964,4.953252699982841
223,1.4974968433380127,34.319592143081536,4.975106399971992
224,1.500200629234314,34.38400191851997,4.997410899959505
225,1.4914910793304443,34.071811239287854,5.019323599990457
226,1.4832587242126465,33.87315056840589,5.041957399982493
227,1.4923436641693115,34.20392566169994,5.064309899986256
228,1.4810938835144043,33.9078465700768,5.0864386999746785
229,1.4928979873657227,33.99997003628232,5.108751599967945
230,1.4953033924102783,34.17537000706034,5.130931399995461
231,1.486088752746582,33.99152640153807,5.153051699977368
232,1.474103331565857,33.16598626104678,5.175116300000809
233,1.4778790473937988,33.43674201266185,5.197880899999291
234,1.4923064708709717,33.914697875876755,5.219886399980169
235,1.4964090585708618,34.16411838404656,5.242169099976309
236,1.4964841604232788,34.185379338405255,5.2642783999908715
237,1.497660517692566,34.34111180299806,5.286412699962966
238,1.5017684698104858,34.5307138960743,5.308925499964971
239,1.485632300376892,33.70680461708616,5.331034399976488
240,1.4648160934448242,33.14570571587865,5.353179499972612
241,1.4578588008880615,32.748321506503544,5.375342799990904
